scientificName,decimalLatitude,decimalLongitude
Vandenboschia_radicans,-19.53,48.3033333
Elaphoglossum,-19.5083333,47.0666667
Cyathea_marattioides,-19.45,48.6833333
Elaphoglossum_decaryanum,-19.4333333,48.2
Asplenium_herpetopteris_herpetopteris,-19.373333,46.706111
Elaphoglossum_scolopendriforme,-19.373333,46.706111
Asplenium_sandersonii,-19.373333,46.706111
Hymenophyllum,-19.37,47.28
Doryopteris_kitchingii,-19.37,47.32
Cheilanthes,-19.37,47.32
Coniogramme_madagascariensis,-19.3666667,47.3
Pteris_pseudolonchitis,-19.3666667,47.3
Elaphoglossum_angulatum,-19.3666667,47.3
Elaphoglossum_multisquamosum,-19.3666667,47.3
Blechnum_bakeri,-19.3666667,47.3
Blechnum_biforme,-19.3666667,47.3
Cheilanthes_quadripinnata,-19.3666667,47.3
Ceradenia_pseudodevoluta,-19.3666667,47.3
Doryopteris_kitchingii,-19.3666667,47.3166667
Blechnum_punctulatum,-19.3666667,47.3166667
Blechnum_tabulare,-19.3666667,47.4
Hymenophyllum_polyanthos,-19.36666,47.28333
Pellaea,-19.36666,47.3
Pityrogramma,-19.36666,47.3
Pteris,-19.36666,47.3
Asplenium,-19.36666,47.3
Blechnum,-19.36666,47.3
Blotiella,-19.36666,47.3
Pteridium,-19.36666,47.3
Polystichum,-19.36666,47.3
Pseudophegopteris,-19.36666,47.3
Athyrium,-19.36666,47.3
Polystichum_pauciaculeatum,-19.36666,47.3
Cyathea_similis_similis,-19.36666,47.3
Dryopteris,-19.36666,47.3
Asplenium_mildbraedii,-19.35,47.23333
Blechnum_tabulare,-19.35,47.2333333
Cyathea_boivinii_bevolo,-19.35,47.2333333
Didymoglossum_reptans,-19.35,47.2333333
Asplenium_longicauda,-19.35,47.3
Asplenium_correardii,-19.35,47.3
Asplenium_viviparioides,-19.35,47.3
Huperzia_ophioglossoides,-19.35,47.3
Lepisorus_excavatus,-19.35,47.3
Blechnum_attenuatum_attenuatum,-19.35,47.3
Blechnum_biforme,-19.35,47.3
Blotiella,-19.35,47.316667
Pityrogramma_aurea,-19.35,47.316667
Asplenium_aethiopicum,-19.3480555,47.3022222
Loxogramme_humblotii,-19.3427777,47.3380555
Blechnum_australe,-19.3333333,47.2666667
Asplenium_sandersonii,-19.3333333,47.2666667
Elaphoglossum_aubertii,-19.3333333,47.2666667
Elaphoglossum_multisquamosum,-19.3333333,47.2666667
Elaphoglossum_deckenii,-19.3333333,47.2666667
Thelypteris_bergiana,-19.3333333,47.2666667
Blechnum_tabulare,-19.3333333,47.2666667
Blechnum_punctulatum,-19.3333333,47.2666667
Blechnum_bakeri,-19.3333333,47.2666667
Blechnum_biforme,-19.3333333,47.2666667
Ampelopteris_prolifera,-19.3333333,47.2666667
Elaphoglossum_aspidiolepis,-19.3333333,47.2666667
Elaphoglossum_angustatum,-19.3333333,47.2666667
Cyathea_similis_similis,-19.3333333,47.2666667
Elaphoglossum_poolii,-19.3333333,47.2666667
Elaphoglossum_multisquamosum,-19.3333333,47.5666667
Cyathea_boivinii_boivinii,-19.3333333,48.9833333
Cyathea_remotifolia,-19.3333333,48.9833333
Pteris_laurea,-19.3333333,48.9833333
Cyathea_boivinii,-19.33333,48.98333
Azolla_pinnata,-19.33,46.7755556
Pellaea_boivinii,-19.3,47.8333333
Lepisorus_excavatus,-19.2736111,47.8063889
Elaphoglossum,-19.2736111,47.8063889
Pleopeltis_macrocarpa,-19.2736111,47.8063889
Pellaea_pectiniformis,-19.2719445,47.805
Asplenium_aethiopicum,-19.2719445,47.805
Huperzia_gnidioides,-19.2708334,47.8086111
Doryopteris_kitchingii,-19.2708334,47.8086111
Asplenium,-19.2458333,46.7736111
Pteris_cretica,-19.2355555,48.6372222
Nephrolepis_biserrata,-19.2355555,48.6372222
Odontosoria_chinensis,-19.23,48.6325
Odontosoria_chinensis,-19.224667,48.626167
Lygodium_lanceolatum,-19.2180556,48.6236111
Cyathea_dregei,-19.2166667,47.3166667
Blechnum_punctulatum,-19.2,47.0333333
Blechnum_australe,-19.2,47.4833333
Pyrrosia_rhodesiana,-19.1972222,48.16
Cyathea_serratifolia,-19.1972222,48.16
Arthropteris_boutoniana,-19.1919444,48.5777778
Lycopodiella_cernua,-19.1919444,48.5777778
Adiantum,-19.1883333,48.5516667
Lomariocycas_tabularis,-19.1836111,46.755
Osmunda_regalis,-19.1836111,46.755
Lomariocycas_tabularis,-19.1835,46.753
Dryopteris_pentheri,-19.1833333,47.4833333
Dryopteris_pentheri,-19.1833333,47.5833333
Selaginella_lyallii,-19.18333,48.43333
Equisetum_ramosissimum,-19.1830556,46.7558333
Lycopodiella_cernua,-19.175,48.0680556
Ceratopteris_thalictroides,-19.1711111,48.0747223
Elaphoglossum_piloselloides,-19.1711111,48.0747223
Microsorum_scolopendria,-19.1711111,48.0747223
Cyclosorus,-19.1711111,48.0747223
Christella_dentata,-19.1711111,48.0747223
Elaphoglossum_coriaceum,-19.1666667,47.5
Pityrogramma_calomelanos,-19.1663889,48.0761111
Schizaea_dichotoma,-19.1650278,48.5825278
Selaginella_pectinata,-19.1650278,48.5825278
Selaginella_pectinata,-19.165,48.5825
Selaginella_polymorpha,-19.165,48.5825
Trichomanes_cupressoides,-19.1647222,48.5683334
Cyathea_borbonica,-19.1647222,48.5683334
Cyathea_decrescens,-19.1647222,48.5683334
Cyathea_dregei,-19.1647222,48.5683334
Cyathea_boivinii,-19.1647222,48.5683334
Asplenium,-19.1647222,48.5683334
Trichomanes,-19.1647222,48.5683334
Lindsaea_heterophylla,-19.1647222,48.5683334
Cyclosorus_gongylodes,-19.1647222,48.5683334
Asplenium_afzelii,-19.1647222,48.5847222
Saccoloma_henriettae,-19.1647222,48.5847222
Pellaea_angulosa,-19.1644444,48.5875
Davallia_chaerophylloides,-19.1644444,48.5875
Oleandra_distenta,-19.1644444,48.5875
Phymatosorus_scolopendria,-19.1644444,48.5875
Asplenium_dregeanum,-19.1638889,48.5855555
Stenochlaena_tenuifolia,-19.1622222,48.5841666
Nephrolepis_biserrata,-19.1622222,48.5841666
Cheilanthes_viridis,-19.1622222,48.5841666
Stenochlaena_tenuifolia,-19.1611111,48.0777778
Stenochlaena_tenuifolia,-19.1588889,48.5763889
Vittaria_scolopendrina,-19.1588889,48.5775
Asplenium_nidus,-19.1588889,48.5775
Asplenium_sandersonii,-19.1588889,48.5775
Asplenium_inaequilaterale,-19.1588889,48.5775
Asplenium_bipartitum,-19.1588889,48.5775
Elaphoglossum_acrostichoides,-19.1588889,48.5775
Elaphoglossum_coriaceum,-19.1588889,48.5775
Hymenophyllum_hirsutum,-19.1588889,48.5775
Trichomanes_cupressoides,-19.1588889,48.5775
Hymenophyllum_polyanthos,-19.1588889,48.5775
Loxogramme_abyssinica,-19.1588889,48.5775
Schizaea_dichotoma,-19.1588889,48.5775
Davallia_chaerophylloides,-19.1588889,48.5775
Antrophyum,-19.1588889,48.5775
Asplenium,-19.1588889,48.5775
Blechnum_attenuatum_attenuatum,-19.1588889,48.5775
Ctenitis,-19.1588889,48.5775
Lindsaea_odontolobia,-19.1588889,48.5775
Blechnum_simillimum,-19.1588889,48.5775
Asplenium_dregeanum,-19.1588889,48.5775
Blechnum,-19.1588889,48.5775
Cyathea_decrescens,-19.1573056,48.5823889
Cyathea_boivinii,-19.1573056,48.5823889
Arthropteris_paucivenia,-19.15,44.8
Adiantum,-19.15,44.8166667
Blechnum_biforme,-19.15,45.8166667
Cyathea_dregei,-19.15,45.8166667
Schizaea_dichotoma,-19.1325,48.4
Arthropteris_paucivenia,-19.1316667,44.8083333
Ampelopteris_prolifera,-19.1316667,44.8083333
Odontosoria_chinensis,-19.12222,48.4025
Blechnum_simillimum,-19.1044444,48.1266667
Osmunda_regalis,-19.1038889,48.2425
Cyclosorus,-19.1038889,48.2425
Dicranopteris,-19.1038889,48.2425
Cyathea,-19.1038889,48.2425
Adiantum,-19.1,45.36666
Blechnum_attenuatum_attenuatum,-19.1,47.2333333
Selaginella_lyallii,-19.1,48.23333
Elaphoglossum_spatulatum,-19.1,48.2333333
Blechnum_xiphophyllum,-19.1,48.2333333
Blechnum_attenuatum_attenuatum,-19.1,48.2333333
Schizaea_dichotoma,-19.0763889,48.1536111
Osmunda_regalis,-19.0763889,48.1536111
Elaphoglossum_sieberi,-19.0763889,48.1536111
Salvinia_hastata,-19.0758334,46.7447222
Elaphoglossum_subsessile,-19.0544444,48.3619444
Asplenium_nidus,-19.0541667,48.1497222
Ptisana_fraxinea,-19.0541667,48.1497222
Lycopodiella_cernua,-19.0541667,48.1497222
Ceradenia_pseudodevoluta,-19.0511111,47.8597222
Doryopteris_nicklesii,-19.05,45.1166667
Cyathea_decrescens_decrescens,-19.0386111,48.3438889
Pellaea_angulosa,-19.0355555,48.1677778
Asplenium_variabile,-19.0355555,48.1677778
Lellingeria_hildebrandtii,-19.0333333,47.9166667
Zygophlebia_torulosa,-19.0333333,47.9166667
Blechnum_attenuatum_attenuatum,-19.0333333,47.9166667
Huperzia_squarrosa,-19.0333333,47.9166667
Cyathea_appendiculata,-19.0333333,47.9166667
Athyrium_brevipes,-19.0333333,47.9166667
Pteris_macrodon,-19.0333333,47.9166667
Asplenium_dregeanum,-19.0333333,47.9166667
Elaphoglossum_leucolepis,-19.0333333,48.3666667
Microgramma_mauritiana,-19.03333,45.46666
Cyathea_melleri,-19.03333,47.91666
Asplenium,-19.0319445,48.1505556
Selaginella,-19.02861,48.35166
Asplenium_anisophyllum,-19.0283334,48.1372222
Asplenium_anisophyllum,-19.0275,48.1641667
Asplenium_blastophorum,-19.0272223,48.1680556
Asplenium_sulcatum,-19.0272223,48.1680556
Mohria_caffrorum,-19.0191667,47.2255556
Pellaea_pectiniformis,-19.0191667,47.2255556
Cheilanthes_viridis,-19.0175,47.225
Elaphoglossum_poolii,-19.0175,47.225
Blechnum_tabulare,-19.0169445,47.0627778
Blechnum_tabulare,-19.0166667,47.1833333
Ophioglossum,-19.0066667,46.9855555
Blechnum_tabulare,-19,47.05
Blechnum_biforme,-19,47.8333333
Elaphoglossum_coursii,-19,47.8333333
Adiantum_lunulatum,-18.9936111,46.4997222
Cyclosorus_interruptus,-18.9936111,46.4997222
Nephrolepis_undulata,-18.9936111,46.4997222
Pityrogramma_argentea,-18.9936111,46.4997222
Huperzia_phlegmaria,-18.9916666,48.4286111
Cyathea_dregei,-18.9911111,48.4319445
Pleopeltis_macrocarpa,-18.9902777,48.4325
Asplenium_poolii,-18.99,48.43
Microsorum_punctatum,-18.99,48.43
Cyathea_decrescens_quadrata,-18.99,48.43
Asplenium_nidus,-18.99,48.43
Blotiella_currorii,-18.99,48.43
Blotiella_madagascariensis,-18.99,48.4319445
Pneumatopteris_subpennigera,-18.99,48.4319445
Odontosoria_melleri,-18.99,48.4319445
Cyathea_emilei,-18.99,48.4319445
Elaphoglossum_conforme,-18.99,48.4333333
Pellaea_angulosa,-18.9886111,48.4330556
Cyathea_dregei,-18.9883333,48.4316667
Cyathea,-18.9880555,48.4283334
Blotiella_currorii,-18.9877777,48.4319445
Dicranopteris_linearis,-18.9875,48.4319445
Sticherus_flagellaris,-18.9875,48.4319445
Cyathea_emilei,-18.9872222,48.4305556
Blotiella_lanceifolia,-18.9866666,48.4297223
Lygodium_lanceolatum,-18.9858333,48.4266667
Loxogramme_lanceolata,-18.9858333,48.4266667
Asplenium_poolii,-18.9858333,48.4266667
Blechnum_tabulare,-18.9833333,47.0666667
Lygodium_lanceolatum,-18.96667,48.36667
Pteris_laurea,-18.9666667,48.5666667
Pellaea_boivinii,-18.9666667,48.5666667
Abrodictyum_angustimarginatum,-18.9666667,48.5666667
Athyrium_accedens,-18.9666667,48.5666667
Cyathea_approximata,-18.9666667,48.5833333
Lygodium_lanceolatum,-18.96666,48.36666
Cyathea_melleri,-18.9555556,48.4083333
Lygodium_lanceolatum,-18.9530556,48.2736111
Elaphoglossum,-18.9522222,48.4397222
Cyathea_concava,-18.9513889,48.4394444
Microsorum_scolopendria,-18.9508333,48.6983333
Lygodium_lanceolatum,-18.9508333,48.815
Cyclosorus,-18.9508333,48.815
Adiantum,-18.95,45.56666
Asplenium,-18.95,45.56666
Psilotum_nudum,-18.95,45.56666
Blechnum_australe,-18.95,46.9166667
Blechnum_tabulare,-18.95,47.6166667
Elaphoglossum_lepervanchii,-18.95,48.2666667
Elaphoglossum_coursii,-18.95,48.3333333
Christella_afzelii,-18.95,48.3833333
Pityrogramma_argentea,-18.95,48.4
Pteris_linearis,-18.95,48.4
Blotiella_lanceifolia,-18.95,48.4
Pteris_laurea,-18.95,48.4
Pteris_heteroclita,-18.95,48.4
Pteris_griseoviridis,-18.95,48.4
Pteris_madagascarica,-18.95,48.4
Grammitis_kyimbilensis,-18.95,48.4
Ctenopteris_zenkeri,-18.95,48.4
Tectaria_magnifica,-18.95,48.4
Christella_multifrons,-18.95,48.4
Amauropelta_membranifera,-18.95,48.4
Pneumatopteris_remotipinna,-18.95,48.4
Arthropteris_parallela,-18.95,48.4
Arthropteris_orientalis,-18.95,48.4
Arthropteris_monocarpa,-18.95,48.4
Arthropteris_boutoniana,-18.95,48.4
Grammitis_pygmaea,-18.95,48.4
Selaginella_fissidentoides,-18.95,48.4
Cheilanthes_bergiana,-18.95,48.4
Pteris_pseudolonchitis,-18.95,48.4
Pteris_heteroclita,-18.95,48.4666667
Elaphoglossum_lancifolium,-18.95,48.85
Cyathea_concava,-18.9494444,48.4269445
Cyathea_concava,-18.9486111,48.4383333
Cyathea_viguieri,-18.9480555,48.4272223
Lygodium_lanceolatum,-18.9461111,48.5438889
Elaphoglossum,-18.9430555,48.4191667
Equisetum_ramosissimum,-18.9425,46.84222
Pellaea,-18.9419444,47.2972222
Pellaea_boivinii,-18.9419444,47.6891666
Doryopteris_kitchingii,-18.9419444,47.6919444
Cheilanthes_viridis,-18.9419444,47.6919444
Pellaea,-18.9419444,47.6919444
Nephrolepis_cordifolia,-18.9405555,48.4705556
Ophioglossum_reticulatum,-18.9405555,48.4705556
Lomariopsis_commersonii,-18.9405555,48.8038889
Cyathea_concava,-18.94,48.4322223
Cyathea_emilei_emilei,-18.9388889,48.2277778
Cyathea_melleri,-18.93888,48.22777
Dicranopteris_linearis,-18.93888,48.22777
Pteris_pseudolonchitis,-18.93888,48.22777
Cyathea_concava,-18.9375,48.4219445
Asplenium_dregeanum,-18.93333333,48.41666667
Arthropteris_monocarpa,-18.93333333,48.41666667
Hymenophyllum_humbertii,-18.93333333,48.41666667
Blotiella_madagascariensis,-18.93333333,48.41666667
Pityrogramma_argentea,-18.9333333,47.5333333
Pteris_linearis,-18.9333333,47.5333333
Blechnum_tabulare,-18.9333333,47.5333333
Blechnum_biforme,-18.9333333,47.9
Cyathea_similis_similis,-18.9333333,47.9
Pteris_remotifolia,-18.9333333,47.9
Blechnum_tabulare,-18.9333333,47.9
Pityrogramma_argentea,-18.9333333,48.2166667
Nephrolepis_cordifolia,-18.9333333,48.2166667
Belvisia_spicata,-18.9333333,48.2166667
Blechnum_biforme,-18.9333333,48.2166667
Amauropelta_bergiana,-18.9333333,48.2166667
Pneumatopteris_unita,-18.9333333,48.2166667
Deparia_parvisora,-18.9333333,48.2166667
Cyathea_orthogonalis,-18.9333333,48.2166667
Tectaria_blepharorachis,-18.9333333,48.2166667
Athyrium_latisectum,-18.9333333,48.2166667
Blechnum_attenuatum_attenuatum,-18.9333333,48.2333333
Asplenium_dregeanum,-18.9333333,48.4166667
Blotiella_madagascariensis,-18.9333333,48.4166667
Hymenophyllum_humbertii,-18.9333333,48.4166667
Cochlidium_serrulatum,-18.9333333,48.4166667
Antrophyum_malgassicum,-18.9333333,48.4166667
Antrophyum_boryanum,-18.9333333,48.4166667
Asplenium_petiolulatum,-18.9333333,48.4166667
Asplenium_pellucidum,-18.9333333,48.4166667
Blechnum_attenuatum_giganteum,-18.9333333,48.4166667
Blechnum_xiphophyllum,-18.9333333,48.4166667
Pyrrosia_rhodesiana,-18.9333333,48.4166667
Ctenopteris_zenkeri,-18.9333333,48.4166667
Lepisorus_excavatus,-18.9333333,48.4166667
Belvisia_spicata,-18.9333333,48.4166667
Schizaea_dichotoma,-18.9333333,48.4166667
Saccoloma_henriettae,-18.9333333,48.4166667
Blechnum_attenuatum_attenuatum,-18.9333333,48.4166667
Cyathea_emilei_emilei,-18.9333333,48.4166667
Blechnum_biforme,-18.9333333,48.4166667
Abrodictyum_cupressoides,-18.9333333,48.4166667
Arthropteris_monocarpa,-18.9333333,48.4166667
Vittaria_isoetifolia,-18.9333333,48.4166667
Antrophyum_bivittatum,-18.9333333,48.4333333
Lomariopsis_madagascarica,-18.9333333,48.4333333
Blotiella_lanceifolia,-18.9333333,48.4333333
Elaphoglossum_coriaceum,-18.9333333,48.4333333
Elaphoglossum_aubertii,-18.9333333,48.4333333
Elaphoglossum_didynamum,-18.9333333,48.4333333
Nephrolepis_biserrata,-18.9333333,48.4333333
Blechnum_attenuatum_giganteum,-18.9333333,48.4333333
Blechnum_bakeri,-18.9333333,48.4333333
Blechnum_simillimum,-18.9333333,48.4333333
Blechnum_xiphophyllum,-18.9333333,48.4333333
Blechnum_biforme,-18.9333333,48.4333333
Blechnum_attenuatum_attenuatum,-18.9333333,48.4333333
Rumohra_madagascarica,-18.9333333,48.4333333
Christella_distans,-18.9333333,48.4333333
Cyathea_decrescens_decrescens,-18.9333333,48.4333333
Cyathea_serratifolia,-18.9333333,48.4333333
Cyathea_viguieri,-18.9333333,48.4333333
Cyathea_concava,-18.9333333,48.4333333
Cyathea_melleri,-18.9333333,48.4333333
Cyathea_remotifolia,-18.9333333,48.4333333
Cyathea_boivinii_boivinii,-18.9333333,48.4333333
Cyathea_emilei_emilei,-18.9333333,48.4333333
Alsophila_matitanensis,-18.9333333,48.4333333
Cyathea_similis_leptoderma,-18.9333333,48.4333333
Asplenium_dregeanum,-18.9333333,48.4333333
Loxogramme_abyssinica,-18.9333333,48.4333333
Asplenium_apertum,-18.9333333,48.4333333
Asplenium_normale,-18.9333333,48.4333333
Elaphoglossum_coursii,-18.9333333,48.4333333
Vittaria_ensiformis,-18.9333333,48.4333333
Cyathea_decrescens_quadrata,-18.9333333,48.4333333
Didymochlaena_attenuata,-18.9333333,48.4333333
Arthropteris_orientalis,-18.9333333,48.4333333
Blechnum_attenuatum_attenuatum,-18.9333333,48.4666667
Sticherus_flagellaris,-18.933333,48.433333
Asplenium_anisophyllum,-18.933333,48.433333
Asplenium_villosum,-18.933333,48.433333
Asplenium_herpetopteris,-18.933333,48.433333
Asplenium_sandersonii,-18.933333,48.433333
Asplenium_nidus,-18.933333,48.433333
Lomaridium_simillimum,-18.933333,48.433333
Lomaridium_biforme,-18.933333,48.433333
Cyathea_similis_similis,-18.93333,48.21666
Selaginella_lyallii,-18.93333,48.23333
Lepisorus_excavatus,-18.93333,48.41666
Triplophyllum,-18.93333,48.41666
Hymenophyllum,-18.93333,48.41666
Hymenophyllum_polyanthos,-18.93333,48.41666
Pyrrosia_rhodesiana,-18.93333,48.41666
Ctenopteris_excaudata,-18.93333,48.41666
Microsorum_polycarpon,-18.93333,48.41666
Loxogramme_lanceolata,-18.93333,48.41666
Schizaea_dichotoma,-18.93333,48.41666
Ptisana_fraxinea,-18.93333,48.41666
Saccoloma_henriettae,-18.93333,48.41666
Vittaria_humblotii,-18.93333,48.41666
Selaginella_fissidentoides_fissidentoides,-18.93333,48.41666
Phymatodes_scolopendria,-18.93333,48.41666
Pyrrosia_madagascariensis,-18.93333,48.41666
Antrophyum_malgassicum,-18.93333,48.41666
Asplenium_dregeanum,-18.93333,48.41666
Antrophyum_mal,-18.93333,48.41667
Marattia_obesa,-18.93333,48.41667
Hymenophyllum_inaequale,-18.93333,48.41667
Lepisorus_excavatus,-18.93333,48.43333
Lindsaea_madagascariensis,-18.93333,48.43333
Cyathea_similis_similis,-18.93333,48.43333
Zygophlebia_subpinnata,-18.93333,48.43333
Selaginella_fissidentoides_fissidentoides,-18.93333,48.43333
Selaginella_fissidentoides,-18.93333,48.43333
Selaginella_lyallii,-18.93333,48.43333
Cyathea_melleri,-18.93333,48.43333
Cyathea_boivinii_boivinii,-18.93333,48.43333
Asplenium_dregeanum,-18.93333,48.43333
Selaginella_lyallii,-18.93333,48.46666
Pellaea_boivinii,-18.9322223,47.9430555
Pellaea_pectiniformis,-18.9322223,47.9430555
Cheilanthes_viridis,-18.9322223,47.9430555
Lycopodiella_cernua,-18.9322223,47.9430555
Marsilea_minuta,-18.9316667,47.5677778
Azolla_filiculoides,-18.9311111,47.5266667
Salvinia_molesta,-18.9311111,47.5266667
Ceradenia_deltodon,-18.9305556,48.4144444
Lastreopsis_boivinii,-18.9302778,48.4136111
Blotiella_madagascariensis,-18.93,48.42
Asplenium_dregeanum,-18.93,48.42
Blechnum_attenuatum,-18.93,48.42
Pseudotectaria_analamazaotrensis,-18.93,48.43
Elaphoglossum_aspidiolepis,-18.9291667,48.4216667
Ceradenia_pseudodevoluta,-18.9277778,47.7380555
Cyathea_concava,-18.9269445,48.4411111
Doryopteris_kitchingii,-18.9261111,47.7511111
Elaphoglossum_coursii,-18.9261111,47.7511111
Selaginella_goudotiana,-18.9261111,47.7511111
Cyathea_boivinii_boivinii,-18.925,47.91944
Cyathea_remotifolia,-18.925,47.9194445
Cyathea_boivinii_boivinii,-18.925,47.9194445
Cyathea_decrescens_quadrata,-18.925,47.9194445
Arthropteris_monocarpa,-18.925,47.9194445
Elaphoglossum_lancifolium,-18.925,47.9194445
Cyathea_decrescens_decrescens,-18.925,48.5333333
Cyathea_concava,-18.9247223,48.4230556
Pellaea_pectiniformis,-18.9227778,47.7308334
Huperzia_gnidioides,-18.9227778,47.7397222
Loxogramme_abyssinica,-18.9227778,47.7397222
Asplenium_aethiopicum,-18.9216667,47.7386111
Elaphoglossum_lancifolium,-18.9202778,48.5158333
Ophioglossum_ovatum,-18.92,47.52
Adiantum_hispidulum,-18.92,47.52
Pleopeltis_macrocarpa,-18.92,47.7322223
Hymenophyllum_polyanthos,-18.92,47.93
Lygodium_lanceolatum,-18.92,47.93
Pyrrosia_madagascariensis,-18.92,47.93
Microsorum_punctatum,-18.92,47.93
Lygodium_kerstenii,-18.92,47.93
Lygodium_lanceolatum,-18.91667,47.93333
Odontosoria_chinensis,-18.916667,47.933333
Phlegmariurus_humbertii-henrici,-18.916667,48.416667
Selaginella_pectinata,-18.916667,48.416667
Phlegmariurus_cavifolius,-18.916667,48.416667
Sticherus_flagellaris,-18.916667,48.416667
Alsophila_rolandii,-18.916667,48.416667
Alsophila_similis,-18.916667,48.416667
Alsophila_quadrata,-18.916667,48.416667
Alsophila_boivinii,-18.916667,48.416667
Alsophila_albida,-18.916667,48.416667
Alsophila_longipinnata,-18.916667,48.416667
Pteris_heteroclita,-18.916667,48.416667
Pteris_elongatiloba,-18.916667,48.416667
Blotiella_madagascariensis,-18.916667,48.416667
Vittaria_isoetifolia,-18.916667,48.416667
Lomaridium_biforme,-18.916667,48.416667
Lomaridium_xiphophyllum,-18.916667,48.416667
Lomaridium_attenuatum,-18.916667,48.416667
Odontosoria_melleri,-18.916667,48.416667
Cheilanthes_viridis,-18.9166667,47.5166667
